category,skintype,name,brand,price,rating,ingredients
2,15,Premier Cru Cream,CAUDALIE,140,4.4,"['water', 'butylene glycol', 'caprylic capric triglyceride', 'hydrogenated ethylhexyl olivate', 'cetyl stearyl alcohol', 'cetearyl glucoside', 'hydrogenated olive unsaponifiables', 'niacinamide', 'sesamum indicum sesame seed', 'vitis vinifera grape seed', 'prunus armeniaca apricot kernel', 'coco caprylate caprate', 'glycerin', 'hydrolyzed hyaluronic acid', 'palmitoyl grape seed', 'palmitoyl grapevine shoot', 'hydrogenated apricot kernel', 'helianthus annuus sunflower seed', 'palmitoyl tripeptide 1', 'palmitoyl tetrapeptide 7', 'tocopherol', 'sodium carboxymethyl beta glucan', 'adenosine', 'pentaerythrityl distearate', 'potassium cetyl phosphate', 'carbomer', 'caprylyl glycol', 'sorbitan isostearate', 'parfum parfume', 'ethylhexyl palmitate', 'xanthan gum', 'potassium sorbate', 'lecithin', 'tribehenin', 'sodium hydroxide', 'sodium phytate', 'lactic acid', 'citronellol', 'coumarin', 'geraniol', 'linalool']"
2,11,Resveratrol Lift Face Lifting Soft Cream,CAUDALIE,76,3.9,"['water', 'coco caprylate caprate', 'caprylic capric triglyceride', 'octyldodecyl myristate', 'glycerin', 'butyrospermum parkii shea butter', 'butylene glycol', 'cetyl stearyl alcohol', 'c12 16 alcohols', 'methyl methacrylate crosspolymer', 'vitis vinifera grape seed', 'polymethyl methacrylate', 'cetearyl glucoside', 'polyacrylate crosspolymer 6', 'color index77891 titanium dioxide', 'hydrogenated lecithin', 'palmitic acid', 'parfume', 'potassium cetyl phosphate', 'palmitoyl grapevine shoot', 'caprylyl glycol', 'color index77019 mica', 'tocopherol', 'helianthus annuus sunflower seed', 'sorbitan laurate', 'xanthan gum', 'hydrolyzed hyaluronic acid', 'hydroxyethylcellulose', 'acetyl dipeptide 1 cetyl ester', 'hyaluronic acid', 'sodium phytate', 'dehydroacetic acid', 'silica', 'sodium hydroxide', 'tin oxide', 'alcohol', 'citric acid', 'benzyl alcohol', 'butylphenyl methylpropional', 'coumarin', 'limonene', 'linalool']"
2,11,C+ Collagen Deep Cream,DR. DENNIS GROSS SKINCARE,72,4.2,"['water', 'glycerin', 'butylene glycol', 'camellia japonica seed', 'oryza sativa rice bran', 'dimethicone', 'sucrose', 'pentylene glycol', 'helianthus annuus sunflower seed', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'collagen amino acids', 'niacinamide', 'carnitine hcl', 'hydroxyproline', 'glycine', 'carnitine', 'squalane', 'dipotassium glycyrrhizate', 'tocopherol', 'saccharide isomerate', 'acetyl hexapeptide 8', 'superoxide dismutase', 'leuconostoc radish root ferment filtrate', 'ubiquinone', 'aloe barbadensis leaf juice', 'camellia sinensis leaf', 'cucumis sativus cucumber fruit', 'lactobacillus ferment', 'undaria pinnatifida', 'glycolic acid', 'lecithin', 'biotin', 'maltodextrin', 'elettaria cardamomum seed', 'pyrus malus apple fruit', 'rubus idaeus raspberry fruit', 'cananga odorata flower', 'citrus aurantium amara bitter orange flower', 'citrus aurantium bergamia bergamot fruit', 'coffea arabica coffee seed', 'cucumis melo melon fruit', 'cupressus sempervirens leaf stem', 'fucus vesiculosus', 'jasminum officinale jasmine flower', 'rose', 'rosmarinus officinalis rosemary leaf', 'salvia officinalis sage leaf', 'santalum album sandalwood wood', 'triethyl citrate', 'lavandula angustifolia lavender flower leaf stem', 'sorbitan isostearate', 'caprylyl glycol', 'hydroxyethylcellulose', 'sodium phytate', 'sodium citrate', 'citric acid', 'trisodium edta', 'ammonium hydroxide', 'tromethamine', 'potassium hydroxide', 'polysorbate 60', 'carbomer', 'alcohol', 'disodium phosphate', 'sodium phosphate', 'phenoxyethanol', 'potassium sorbate']"
2,15,Wild Rose Vitamin C Active Brightening Oil,KORRES,54,4.4,"['isoamyl laurate', 'caprylic capric triglyceride', 'prunus armeniaca apricot kernel', 'ascorbyl tetraisopalmitate', 'squalane', 'helianthus annuus sunflower seed', 'dimethyl isosorbide', 'rosa canina fruit', 'rosa gallica flower powder', 'alcohol denat', 'water', 'bisabolol', 'citronellol', 'geraniol', 'glyceryl caprylate', 'physalis angulata', 'rosa damascena flower', 'rosmarinus officinalis rosemary', 'tocopherol', 'tocopheryl acetate', 'zingiber officinale ginger root']"
8,4,Limited Edition Dramatically Different™ Moisturizing Gel,CLINIQUE,39,5.0,"['water', 'dimethicone', 'isododecane', 'butylene glycol', 'bis peg18 methyl ether dimethyl silane', 'glycerin', 'laminaria saccharina', 'polygonum cuspidatum root', 'saccharomyces lysate', 'cucumis sativus cucumber fruit', 'hordeum vulgare barley extrait dorge', 'helianthus annuus sunflower seedcake', 'caffeine', 'trehalose', 'sodium hyaluronate', 'tocopheryl acetate', 'chamomilla recutita matricaria', 'polysilicone 11', 'silica', 'propylene glycol dicaprate', 'oleth 10', 'lactobacillus ferment', 'laureth 23', 'laureth 4', 'ammonium acryloyldimethyltaurate vp copolymer', 'carbomer', 'caprylyl glycol', 'hexylene glycol', 'tromethamine', 'disodium edta', 'phenoxyethanol', 'potassium sorbate', 'yellow 5 color index19140', 'red 4 color index14700', 'yellow 6 color index15985']"
2,15,Waterfall Glacier Water Cream,SATURDAY SKIN,39,4.6,"['water', 'glycerin', 'propanediol', 'betaine', 'pentylene glycol', 'polymehtylsilsequioxane', 'sodium acrylate sodium acryloyldimethyl taureate copolymer', 'cyclohexasiloxane', 'isohexadecane', 'hydroxyethyl acrylate soduium acryloyldimethyl taurate copolymer', 'cyclopentasiloxane', 'isohexadecane', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'acrylates c10 30 alkyl acrylate crosspolymer', 'tromethamine', 'polysorbate 80', 'ethylhexylglycerin', 'sorbitan oleate', 'disodium edta', 'glyceryl acrylate acrylic acid copolymer', 'caprylyl glycol', 'hydrogenated lecithin', 'cetraria islandica', 'ferment', 'xanthan gum', 'phenoxyethanol', 'alanine', 'proline', 'serine', 'sodium phosphate', 'sodium hydroxide', 'sholigopeptide 1', 'shpolypeptide 1', 'sholigopeptide 2', 'shpolypeptide 22', 'shpolypeptide 45', 'shpolypeptide 8', 'shpolypeptide 9']"
2,0,Bio-Performance Glow Revival Cream,SHISEIDO,105,4.8,"['water', 'dipropylene glycol', 'dimethicone', 'glycerin', 'sd alcohol 40 b alcohol denat', 'triethylhexanoin', 'diphenylsiloxy phenyl trimethicone', 'hydrogenated polydecene', 'phytosteryl macadamiate', 'dimethicone crosspolymer', 'microcrystalline wax cera microcristallina cire microcristalline', 'behenyl alcohol', 'glyceryl stearate se', 'talc', 'trehalose', 'peg ppg14 7 dimethyl ether', 'hydrogenated polyisobutene', 'methyl methacrylate crosspolymer', 'stearyl alcohol', 'dimethylacrylamide sodium acryloyldimethyltaurate crosspolymer', 'polysorbate 60', 'peg40 stearate', 'phenoxyethanol', 'mica', 'titanium dioxide color index77891', 'sorbitan tristearate', 'disodium edta', 'tocopheryl acetate', 'caffeine', 'sodium citrate', 'parfume parfum', 'silica', 'butylene glycol', 'sodium metaphosphate', 'limonene', 'citric acid', 'xylitol', 'oryzanol', 'magnesium ascorbyl phosphate', 'alcohol', 'hexyl cinnamal', 'benzyl benzoate', 'butylphenyl methylpropional', 'linalool', 'sodium metabisulfite', 'sodium acetylated hyaluronate', 'iron oxides iron oxides', 'alpha isomethyl ionone', 'saccharomyces ferment lysate filtrate', 'crataegus monogyna flower', 'citronellol', 'geraniol', 'dipotassium glycyrrhizate', 'tocopherol', 'paeonia suffruticosa root', 'rehmannia chinensis root', 'cinnamomum cassia bark', 'bupleurum falcatum root', 'camellia sinensis leaf']"
2,0,Sleeping Mask,SEPHORA COLLECTION,4,4.2,"['water', 'butylene glycol', 'glycerin', 'betaine', 'phenoxyethanol', 'acrylates c10 30 alkyl acrylate crosspolymer', 'tremella fuciformis mushroom', 'ethylhexylglycerin', 'sodium hydroxide', 'barosma betulina leaf', 'peg40 hydrogenated castor', 'sodium hyaluronate', 'parfume', 'camellia sinensis leaf', 'citric acid', 'linalool', 'potassium sorbate', 'sodium benzoate', 'color index19140 yellow 5', 'color index42090 blue 1']"
8,0,Hungarian Water Essence,BELIF,42,4.3,"['water', 'dipropylene glycol', 'glycerin', 'rosmarinus officinalis rosemary', 'centella asiatica', 'lavandula angustifolia lavender', 'salvia officinalis sage leaf', 'melissa officinalis leaf', 'achillea millefolium', 'peucedanum graveolens dill', 'alchemilla vulgaris', 'rose', 'poncirus trifoliata fruit', 'portulaca oleracea', 'avena sativa oat kernel', 'calendula officinalis flower officinalis flower', 'nepeta cataria', 'rubus idaeus raspberry leaf', 'baptisia tinctoria root', 'stellaria media chickweed', 'alchemilla vulgaris leaf', 'equisetum arvense leaf', 'urtica dioica nettle leaf', 'plantago lanceolata leaf', 'sodium hyaluronate', 'cyclopentasiloxane', 'triethylhexanoin', 'tromethamine', 'sclerotium gum', 'ammonium acryloyldimethltaurate vp copolymer', 'acrylates c10 30 alkyl acrylate crosspolymer', 'trisodium edta', 'parfume', 'citronnellol', 'limonene napiers original formula napiers water formula parfumes of origin']"
2,13,100 percent Pure Argan Oil Light,JOSIE MARAN,48,4.4,['argan isostearyl esters']
2,15,Cooling Water,MILK MAKEUP,24,3.8,"['water', 'butylene glycol', 'bis peg18 methyl ether dimethyl silane', 'sodium stearate', 'pentylene glycol', 'isosteareth 2', 'glycerin', 'sea', 'manganese gluconate', 'nylon 12', 'caffeine', 'phenoxyethanol', 'chlorphesin', 'blue 1']"
6,15,Truth Revealed™ Brightening Broad Spectrum SPF 15 Moisturizer,OLEHENRIKSEN,55,4.2,"['water', 'cocoglycerides', 'ethylhexyl salicylate', 'ethylhexyl methoxycinnamate', 'glycerin', 'cetyl stearyl alcohol', 'butyl methoxydibenzoylmethane', 'glyceryl stearate', 'ceteareth20', 'peg100 stearate', 'dimethicone', 'phenoxyethanol', 'parfum parfume', 'tetrahexyldecyl ascorbate', 'polyacrylate 13', 'aminomethyl propanol', 'pullulan', 'plukenetia volubilis seed', 'carbomer', 'vaccinium myrtillus bilberry fruit', 'tocopheryl acetate', 'polyisobutene', 'allantoin', 'saccharum officinarum sugar cane', 'ethylhexylglycerin', 'potassium sorbate', 'bisabolol', 'nannochloropsis oculata', 'tetrasodium glutamate diacetate', 'citrus aurantium dulcis orange fruit', 'citrus limon lemon fruit', 'polysorbate 20', 'aroma flavor', 'sorbitan isostearate', 'acer saccharum sugar maple', 'aloe barbadensis leaf juice', 'avena sativa oat kernel', 'chamomilla recutita matricaria flower', 'corylus americana hazel seed', 'daucus carota sativa carrot root', 'palmitoyl tripeptide 5', 'chondrus crispus carrageenan', 'sodium benzoate', 'bht', 'schinus terebinthifolius seed', 'sodium hydroxide', 'citric acid', 'calcium ascorbate', 'sodium hyaluronate', 'tocopherol', 'benzyl benzoate', 'citral', 'limonene', 'linalool', 'benzyl alcohol']"
8,15,Moisture Surge Hydrating Supercharged Concentrate,CLINIQUE,39,4.0,"['water', 'glycerin', 'butylene glycol', 'phenyl trimethicone', 'propanediol', 'sucrose', 'hydroxyethyl urea', 'alteromonas ferment', 'hydrolyzed rice', 'acetyl glucosamine', 'trehalose', 'algae', 'caffeine', 'cholesterol', 'aloe barbadensis leaf', 'sodium hyaluronate', 'pentaerythrityl tetraethylhexanoate', 'dextrin palmitate', 'acrylates c10 30 alkyl acrylate crosspolymer', 'sorbitol', 'sodium polyaspartate', 'tocopheryl acetate', 'carbomer', 'dehydroxanthan gum', 'citric acid', 'tetrahexyldecyl ascorbate', 'benzophenone 4', 'pentaerythrityl tetra di t butyl hydroxyhydrocinnamate', 'sodium hydroxide', 'sodium citrate', 'disodium edta', 'bht', 'chlorphenesin', 'phenoxyethanol', 'red 4 color index14700', 'yellow 5 color index19140']"
16,15,Ultra Facial Overnight Hydrating Mask,KIEHL'S SINCE 1851,35,4.4,"['water glycerin', 'propylene glycol', 'squalane', 'shea butter', 'triethanolamine', 'carbomer', 'urea', 'dimethicone', 'hydroxyethylpiperazine ethane sulfonic acid', 'phenoxyethanol', 'caprylyl glycol', 'imperata cylindrica root', 'ophiopogon japonicus root', 'sodium citrate', 'citric acid', 'aluminum starch octenylsuccinate', 'chlorphenesin', 'pseudoalteromonas ferment', 'disodium edta', 'acrylates c10 30 alkyl acrylate crosspolymer']"
2,15,Cellumination Cream EX,SK-II,160,4.3,"['water', 'galactomyces ferment filtrate pitera', 'glycerin', 'niacinamide', 'butylene glycol', 'pentylene glycol', 'diphenylsiloxy phenyl trimethicone', 'glycereth 25 pca isostearate', 'dipotassium glycyrrhizate', 'ascorbyl glucoside', 'centella asiatica', 'nylon 12', 'sodium hyaluronate', 'saccharomyces cerevisiae', 'acrylates c10 30 alkyl acrylate crosspolymer', 'aminomethyl propanol', 'disodium edta', 'xanthan gum', 'benzyl alcohol', 'sodium benzoate', 'phenoxyethanol', 'methylparaben', 'parfume']"
6,0,BIENFAIT MULTI-VITAL - SPF 30 CREAM - High Potency Vitamin Enriched Daily Moisturizing Cream,LANCÔME,49,4.3,"['water', 'dimethicone', 'glycerin', 'alcohol denat', 'vp eicosene copolymer', 'hydrogenated polyisobutene', 'aluminum starch octenylsuccinate', 'sucrose stearate', 'silica', 'poly c10 30 alkyl acrylate', 'ribes nigrum black currant seed', 'tocopheryl acetate', 'ascorbyl glucoside', 'sodium polyacrylate', 'sodium hydroxide', 'hydroxycitronellal', 'hydroxyisohexyl 3 cyclohexene carboxaldehyde', 'phenoxyethanol', 'stearic acid', 'thermus thermophillus ferment', 'eugenol', 'ethylparaben', 'triethanolamine', 'palmitic acid', 'helianthus annuus sunflower seed', 'dimethiconol', 'panthenol', 'xanthan gum', 'benzyl salicylate', 'benzyl alcohol', 'linalool', 'oxothiazolidinecarboxylic acid', 'caprylyl glycol', 'alpha isomethyl ionone', 'acrylates c10 30 alkyl acrylate crosspolymer', 'geraniol', 'moringa pterygosperma seed', 'disodium edta', 'castanea sativa chestnut seed', 'rosa canina fruit', 'methylparaben', 'citronellol', 'hexyldecanol', 'hexyldecyl laurate', 'hexyl cinnamal parfume']"
2,15,Vine[activ] Overnight Detox Oil,CAUDALIE,50,4.5,"['caprylic capric triglyceride', 'vitis vinifera grape seed', 'prunus amygdalus dulcis sweet almond', 'rosa canina fruit', 'citrus aurantium amara bitter orange leaf twig', 'daucus carota sativa carrot seed', 'santalum album sandalwood', 'helianthus annuus sunflower seed', 'citrus aurantium amara bitter orange flower', 'lavandula angustifolia lavender', 'rosmarinus officinalis rosemary leaf', 'citral', 'limonene', 'geraniol', 'linalool', 'farnesol 07 49 05']"
2,15,Extra-Firming Neck Anti-Wrinkle Rejuvenating Cream,CLARINS,90,4.1,"['water', 'dimethicone', 'cetearyl isononanoate', 'glycerin', 'alcohol', 'cetyl stearyl alcohol', 'cetearyl ethylhexanoate', 'c14 22 alcohols', 'cetearyl glucoside', 'phenoxyethanol', 'parfume', 'c12 20 alkyl glucoside', 'hdi trimethylol hexyllactone crosspolymer', 'carbomer', 'tromethamine', 'tocopheryl acetate', 'ethylhexylglycerin', 'avena sativa oat kernel', 'disodium edta', 'hydrolyzed ulva lactuca', 'potassium cetyl phosphate', 'musa sapientum banana fruit', 'bht', 'helianthus annuus sunflower', 'silica', 'thymus citriodorus flower leaf', 'sodium benzoate', 'steareth 20', 'potassium sorbate', 'color index15985 yellow 6']"
2,11,MOISTURE BOUND Rejuvenating Crème,AMOREPACIFIC,150,4.1,"['phyllostachis bambusoides juice', 'butylene glycol', 'water', 'alcohol', 'glycerin', 'butylene glycol dicaprylate dicaprate', 'dimethicone', 'pentaerythrityl tetraethylhexanoate', 'squalane', 'caprylic capric triglyceride', 'camellia sinensis leaf', 'cetyl stearyl alcohol', 'c14 22 alcohols', 'opuntia coccinellifera fruit', 'glycine soja soybean seed', 'nelumbo nucifera flower', 'hydrolyzed phyllostachis bambusoides', 'hydrolyzed camellia sinensis leaf', 'sodium hyaluronate', 'beta glucan', 'hydroxypropyl bispalmitamide mea', 'theanine', 'camellia sinensis flower', 'kaempferol', 'epigallocatechin gallate', 'xylitylglucoside', 'anhydroxylitol', 'xylitol', 'stearyl behenate', 'cyclopentasiloxane', 'cetearyl olivate', 'stearic acid', 'sorbitan olivate', 'dimethiconol', 'limnanthes alba meadowfoam seed', 'propanediol', 'glyceryl stearate', 'peg100 stearate', 'polyacrylate 13', 'c12 20 alkyl glucoside', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'polyglyceryl 3 methylglucose distearate', 'polyisobutene', 'tocopherol', 'polysorbate 20', 'ethylhexylglycerin', 'peg15 pentaerythrityl tetra laureth 6 carboxylate', 'phytantriol', 'poloxamer 407', 'inulin lauryl carbamate', 'ammonium acryloyldimethyltaurate vp copolymer', 'caffeine', 'disodium edta', 'phenoxyethanol', 'parfume']"
2,15,BB Crème au Ginseng,ERBORIAN,39,4.4,"['water', 'cyclomethicone', 'glycerin', 'peg10 dimethicone', 'dipropylene glycol', 'di methicone', 'talc', 'isoeicosane', 'hexyl laurate', 'disteardimonium hectorite', 'betaine', 'panax ginseng root', 'glycyrrhiza glabra licorice root', 'portulaca oleracea', 'dioscorea villosa wild yam root', 'mequisetum giganteum', 'kigelia africana fruit', 'hydrogenated starch hydrolysate', 'ethylhexylglycerin', 'tocopheryl acetate', 'magne', 'sium sulfate', 'silica', 'glycosyl trehalose', 'aluminum hydroxide', 'palmitic acid', 'stearic acid', 'phenoxyethanol', 'butylene glycol', 'acrylates dimethicone co polymer', 'dimethicone vinyl di methicone crosspolymer', 'methicone', 'vinyl dimethicone methicone silsesquioxane crosspolymer', 'parfume', 'alpha isomethyl ionone', 'hexyl cinnamal', 'linalool', 'citronellol', 'geraniol', 'eugenol', 'limonene', 'iron oxides iron oxides', 'iron oxides iron oxides', 'iron oxides iron oxide']"
2,10,Black Label Detox BB Beauty Balm,DR. JART+,36,4.1,"['water', 'cyclopentasiloxane', 'dimethicone', 'butylene glycol', 'cyclohexasiloxane', 'butylene glycol dicaprylate dicaprate', 'cetyl peg ppg10 1 dimethicone', 'glycerin', 'sodium chloride', 'silica', 'arbutin', 'iron oxides', 'disteardimonium hectorite', 'calcium stearate', 'dimethicone vinyl dimethicone', 'crosspolymer', 'talc', 'sorbitan olivate', 'caprylyl glycol', 'polyglyceryl 4 isostearate', 'hexyl laurate', 'propylene carbonate', 'triethoxycaprylylsilane', 'phenoxyethanol', 'ethlhexylglycerin', 'tocopheryl acetate', 'hydrogren dimethicone', 'aluminum hydroxide', 'sorbitan isostearate', 'ozokerite', 'diisostearyl malate beeswax', 'disodium edta', 'ubiquinone', 'anthemis nobilis flower', 'camellia sinensis leaf', 'caviar', 'propylene glycol', 'portulaca oleracea', 'alcohol', 'ginkgo biloba leaf', 'aloe barbadensis leaf juice', 'glyceryl caprylate', 'potassium sorbate', 'hydrolyzed collagen', 'sodium benzoate']"
6,0,SUBLIME DEFENSE Ultra Lightweight UV Defense Fluid SPF 50,ALGENIST,28,4.4,"['cyclopentasiloxane', 'water', 'alcohol denat', 'glycerin', 'polyglyceryl 3 polydimethylsiloxyethyl dimethicone', 'methyl methacrylate crosspolymer', 'peg ppg18 18 dimethicone', 'algae exopolysaccharides', 'echinacea purpurea', 'tocopheryl acetate', 'camellia oleifera leaf', 'arctostaphylos uva ursi leaf', 'glycyrrhiza glabra licorice root', 'peg9 polydimethylsiloxyethyl dimethicone', 'stearic acid', 'triethoxysilylethyl polydimethylsiloxyethyl hexyl dimethicone', 'ethylhexylglycerin', 'caprylyl glycol', 'aluminum hydroxide', 'phenoxyethanol', 'hexylene glycol', 'parfume']"
2,15,Renewed Hope in A Jar Overnight Recharging & Refining Moisturizer,PHILOSOPHY,49,4.4,"['water', 'isononyl isononanoate', 'propanediol', 'glycolic acid', 'cetyl alcohol', 'glycerin', 'neopentyl glycol diheptanoate', 'caprylic capric triglyceride', 'ascorbyl glucoside', 'arachidyl alcohol', 'sodium hydroxide', 'hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer', 'peg12 glyceryl dimyristate', 'squalane', 'behenyl alcohol', 'glyceryl stearate', 'peg100 stearate', 'allantoin', 'gluconolactone', 'butylene glycol', 'sodium pca', 'ammonium acryloyldimethyltaurate vp copolymer', 'arginine', 'betaglucan', 'sodium metabisulfite', 'lecithin', 'adenosine', 'sodium benzoate', 'polysorbate 60', 'magnesium aluminum silicate', 'dipotassium glycyrrhizate', 'arachidyl glucoside', 'sodium sulfite', 'bisabolol', 'calcium gluconate', 'parfum parfume', 'chlorphenesin', 'disodium edta', 'xanthan gum', 'farnesol', 'linalool', 'phenoxyethanol']"
